Sentence	Label
METHODS: One hundred five infected patients, randomly selected from a Mexican HIV clinic, and 105 age- and gender-matched noninfected community volunteers, were enrolled to study the prevalence of each of three highly atherogenic lipoprotein phenotypes [high apolipoprotein (Apo)B/ApoA-I ratio, hypertriglyceridemia with high ApoB and hypoalphalipoproteinemia with high ApoB], and the relationship between time of exposure to antiretroviral therapy (ART) drug class and lipid changes	0
METHODS: One hundred five infected patients, randomly selected from a Mexican HIV clinic, and 105 age- and gender-matched noninfected community volunteers, were enrolled to study the prevalence of each of three highly atherogenic lipoprotein phenotypes [high apolipoprotein (Apo)B/ApoA-I ratio, hypertriglyceridemia with high ApoB and hypoalphalipoproteinemia with high ApoB], and the relationship between time of exposure to antiretroviral therapy (ART) drug class and lipid changes	0
Arboviruses (an acronym for "arthropod-borne virus"), such as dengue, yellow fever, Zika, and Chikungunya, are important human pathogens transmitted by mosquitoes	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
In 1985, 10 otters were evaluated for serum antibody titers after vaccination with canine distemper virus, canine adenovirus type 2, canine parvovirus (CPV), feline panleukopenia virus (FPV), feline rhinotracheitis virus (FRV), and feline calicivirus	0
Prevaccination serum-virus neutralization (SVN) antibody to feline rhinotracheitis virus was found in 2 otters and to feline calicivirus in 1 otter	0
Suppression of HPV E6 and E7 expression by BAF53 depletion in cervical cancer cells	0
Deregulation of the expression of human papillomavirus (HPV) oncogenes E6 and E7 plays a pivotal role in cervical carcinogenesis because the E6 and E7 proteins neutralize p53 and Rb tumor suppressor pathways, respectively	0
Deregulation of the expression of human papillomavirus (HPV) oncogenes E6 and E7 plays a pivotal role in cervical carcinogenesis because the E6 and E7 proteins neutralize p53 and Rb tumor suppressor pathways, respectively	0
We found that BAF53 knockdown led to suppression of expression of E6 and E7 genes from HPV integrants in cervical carcinoma cell lines HeLa and SiHa	0
Human herpesvirus 6 (HHV-6) causes a febrile illness in children and has been implicated as a cause of encephalitis and recurrent seizures	1
Human herpesvirus 6 (HHV-6) causes a febrile illness in children and has been implicated as a cause of encephalitis and recurrent seizures	1
Human herpesvirus 6 (HHV-6) causes a febrile illness in children and has been implicated as a cause of encephalitis and recurrent seizures	1
Human herpesvirus 6 (HHV-6) causes a febrile illness in children and has been implicated as a cause of encephalitis and recurrent seizures	1
A reassortant G3P[12] rotavirus A strain associated with severe enteritis in donkeys (Equus asinus)	1
BACKGROUND: In contrast to horses, the only evidence suggesting gastrointestinal disease in neonatal donkeys is associated with Group A rotaviruses (RVAs) is the detection of viral antigens by ELISA in just 1 of 82 symptomatic donkey foals	0
For assessing the role of circulating immune complexes (CIC) in chronic hepatitis C, the relative frequency of CIC was determined in 54 patients with chronic hepatitis C, 15 asymptomatic hepatitis C virus (HCV) carriers, and 54 healthy controls	0
For assessing the role of circulating immune complexes (CIC) in chronic hepatitis C, the relative frequency of CIC was determined in 54 patients with chronic hepatitis C, 15 asymptomatic hepatitis C virus (HCV) carriers, and 54 healthy controls	0
For assessing the role of circulating immune complexes (CIC) in chronic hepatitis C, the relative frequency of CIC was determined in 54 patients with chronic hepatitis C, 15 asymptomatic hepatitis C virus (HCV) carriers, and 54 healthy controls	0
Raising awareness of non-Hodgkin lymphoma in HIV-infected adolescents: report of 2 cases in the HAART era	1
Highly active antiretroviral therapy has had a dramatic effect on the natural history of HIV infection, reducing the incidence of acquired immunodeficiency syndrome-related non-Hodgkin lymphoma and improving overall survival	0
In this study, a piglet model coinfected with PCV-2 and Streptococcus suis serotype 2 (SS2) was established; coinfection of piglets increased the contents of SS2 in blood, and piglets showed more severe pneumonia, myocarditis and arthritis	1
In this study, a piglet model coinfected with PCV-2 and Streptococcus suis serotype 2 (SS2) was established; coinfection of piglets increased the contents of SS2 in blood, and piglets showed more severe pneumonia, myocarditis and arthritis	1
In this study, a piglet model coinfected with PCV-2 and Streptococcus suis serotype 2 (SS2) was established; coinfection of piglets increased the contents of SS2 in blood, and piglets showed more severe pneumonia, myocarditis and arthritis	1
The RNA tumor viruses, Kirsten murine sarcoma virus (KiMSV) and Abelson murine leukemia virus, are shown to produce transforming factors (TFs) similar to sarcoma growth factor (SGF) produced by Moloney murine sarcoma virus-transformed 3T3 cells	1
The RNA tumor viruses, Kirsten murine sarcoma virus (KiMSV) and Abelson murine leukemia virus, are shown to produce transforming factors (TFs) similar to sarcoma growth factor (SGF) produced by Moloney murine sarcoma virus-transformed 3T3 cells	0
